Timestamp,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
18-05-2019 00:00,115,40.16,140.14,13.08,42.56,33.34,5.58,7.23,0.96,14.66,2.49,4.37,0.94,NA,NA,NA,31.15,70.51,3.39,211.61,0,0,184.2,743.04,0.03
19-05-2019 00:00,133,38.21,126.5,11.83,39.23,30.49,6.02,24.76,0.65,10.81,1.94,3,0.72,NA,NA,NA,29.73,74.91,3.14,221.79,0,0,47.79,746.41,0.04
20-05-2019 00:00,,32,108.47,12.75,29.89,26.28,3.64,12.19,0.85,13.66,2.87,4.29,1.12,NA,NA,NA,31.37,70.9,3.83,194.05,0,0,247.25,748.92,0.02
21-05-2019 00:00,104,31.87,120.21,11.53,32.23,26.52,6.01,9.38,0.77,12.12,2.11,3.49,0.8,NA,NA,NA,30.75,72.2,3.58,208.72,0,0,187.26,748.85,0.02
22-05-2019 00:00,120,31.36,111.97,14.04,31.93,28.4,16.75,12.89,0.65,11.87,1.39,2.11,0.43,NA,NA,NA,30.5,72.36,3.86,209.94,0,0,184.86,747.82,0.04
23-05-2019 00:00,106,27.69,103.96,10.84,29.12,24.3,10.04,10.76,0.73,10.1,1.69,2.06,0.45,NA,NA,NA,30.52,72.68,4.09,207.49,0,0,183.4,748.05,0.05
24-05-2019 00:00,94,30,107.44,9.97,28.78,23.41,5.07,10.92,0.82,14.2,1.9,2.5,0.54,NA,NA,NA,31.28,71.26,4.39,200.24,0,0,203.85,747.01,0.05
25-05-2019 00:00,109,41.02,126.35,9.81,31.42,24.68,7.32,7.67,0.81,17.92,1.65,2.07,0.4,NA,NA,NA,31.46,73.2,4.41,205.46,0,0,186.85,743.85,0.06
26-05-2019 00:00,128,50.64,127.75,4.85,33.14,21.57,4.33,7.36,0.78,27.36,1.97,1.88,0.39,NA,NA,NA,31.84,73.19,3.66,189.64,0,0,141.23,742.51,0.05
27-05-2019 00:00,,31.81,124.71,7.57,34.75,24.64,3.04,6.53,0.76,33.51,2.12,2.8,0.66,NA,NA,NA,30.92,74.65,3.38,192.89,0.37,34.5,143.11,737.54,0.02
28-05-2019 00:00,98,41.13,124.86,12.48,51,37.34,1.95,17.81,1.07,28.94,4.04,6.73,1.6,NA,NA,NA,30.73,70.87,3.18,203.84,0,0,180.33,742.66,0.03
29-05-2019 00:00,106,30.95,106.57,10.48,44.56,32.01,1.83,30.85,0.84,19.98,2.81,5.05,1.62,NA,NA,NA,30.31,69.58,3.09,206.66,0,0,164.38,743.4,0.01
30-05-2019 00:00,114,33.48,101.17,6.78,41.54,27.61,2.5,15.41,0.81,24.39,4.29,7.32,2.74,NA,NA,NA,31.04,69.3,2.81,202.94,0,0,179.76,742.38,0.01
31-05-2019 00:00,97,37.46,109.58,6.24,30.74,21.5,4.66,4.55,0.74,24.74,3.08,5.92,1.7,NA,NA,NA,31.44,73.51,3.44,198.85,0,0,226.46,NA,0.04
01-06-2019 00:00,,47.07,103.8,6.95,28.66,20.89,7.52,6.94,0.76,30.6,4.77,8.27,2.6,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
02-06-2019 00:00,91,49.09,138.7,5.99,32.2,22.02,12.89,6.85,0.77,27.1,3.92,5.54,1.45,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
03-06-2019 00:00,105,30.4,102.06,17.95,48.25,40.34,3.85,6.15,0.95,19.48,5.22,11.59,5.25,NA,NA,NA,30.1,78.5,2.5,171,0.01,0.5,173,NA,0
04-06-2019 00:00,105,42.88,115.35,17.7,48.02,39.99,3.68,9.46,0.84,18.65,5.38,16.84,3.65,NA,NA,NA,31.01,75.25,2.95,180.07,0,0,142.41,733.43,0.01
05-06-2019 00:00,88,48.95,126.78,5.74,33.57,22.08,12.43,8.43,0.87,25.08,5.01,6.98,2.26,NA,NA,NA,31.26,74.06,3.66,202.13,0,0,175.3,737.12,0.04
06-06-2019 00:00,117,39.29,120.05,9.04,36.37,26.7,4.96,10.3,0.83,22.06,5.55,9.52,3.83,NA,NA,NA,30.34,75.62,3.81,204.31,0,0,101.75,740.94,0.07
07-06-2019 00:00,123,44.05,128.18,8.41,34.78,25.26,5.64,12.19,0.85,18.35,6.19,8.59,2.71,NA,NA,NA,30.62,72.89,3.71,205.69,0,0,147.33,741.4,0.04
08-06-2019 00:00,101,38.42,119.04,6.17,30.9,21.45,3.02,12.01,0.7,19.65,5.22,7.18,2.15,NA,NA,NA,31.45,75.27,3.01,190.73,0,0,162.29,740.69,0.02
09-06-2019 00:00,121,57.49,138.76,6.72,49.86,31.98,5.88,15.3,0.93,30.34,5.97,10.49,2.87,NA,NA,NA,31.98,70.93,2.92,214.66,0,0,144.71,738.11,0.02
10-06-2019 00:00,119,44.97,111.91,5.63,51.78,32.12,5.23,15.27,0.75,41.36,6.21,14.29,3.34,NA,NA,NA,29.69,70.73,3.68,214.66,0,0,65.99,737.2,0.03
11-06-2019 00:00,94,36.11,114.93,8.25,48.6,32.57,3.75,13.74,0.73,25.7,5.71,13.45,3.3,NA,NA,NA,30.96,70.93,3.78,214.26,0,0,153.02,736.67,0.04
12-06-2019 00:00,124,NA,132.35,8.84,53.01,35.44,3.97,24.44,0.86,21.46,7.56,11.31,3.77,NA,NA,NA,33.49,65.72,3.15,209.01,0,0,184.27,735.84,0.02
13-06-2019 00:00,101,31.73,93.5,5.57,44.68,28.3,2.61,12.2,0.74,36.83,4.56,11.02,2.72,NA,NA,NA,30.83,68.09,2.54,194.8,0,0,112.17,738.21,0.03
14-06-2019 00:00,104,38.48,130.8,10.78,53.74,37.41,2.63,19.19,0.95,21.44,7.24,15.66,3.93,NA,NA,NA,34.51,61.76,2.89,216.77,0,0,167.29,736.84,0.03
15-06-2019 00:00,124,38.15,138.97,8.32,48.29,32.52,2.6,21.82,0.76,24.54,5.45,10.36,3.12,NA,NA,NA,34.18,62.91,2.91,211.63,0,0,147.04,735.9,0.02
16-06-2019 00:00,138,40.24,138.68,10.9,41.17,29.78,4.09,23.45,0.7,21.09,3.89,9.34,1.56,NA,NA,NA,30.53,67.9,2.04,190.17,0.02,1.5,32.76,737.9,0.02
17-06-2019 00:00,97,32.74,100.51,12.24,51.7,37.52,5,9.48,0.73,17.99,6.21,22.64,4.11,NA,NA,NA,31.89,63.93,2.65,239.54,0,0,140.67,739.09,0.01
18-06-2019 00:00,98,41.2,126.29,7.6,45.33,30.36,5.28,19.43,0.85,26.48,5.6,10.94,2.8,NA,NA,NA,32.52,64.15,3.12,221.25,0,0,172.94,737.86,0.02
19-06-2019 00:00,164,60.24,196.49,11.87,57.91,40.45,7.86,11.48,1.08,12.83,10.54,20.05,4.9,NA,NA,NA,31.98,69.45,2.2,213.5,0,0,96.45,736.93,0
20-06-2019 00:00,113,37.64,105.77,9.14,37.72,27.5,4.65,6.65,0.87,17.84,5.61,11.74,3.5,NA,NA,NA,27.27,78.26,3.29,217.67,0.11,10.5,93.33,739.78,0.02
21-06-2019 00:00,72,29.63,68.63,12.41,42.83,32.87,4.04,9.04,0.82,21.06,5.44,14.49,4.88,NA,NA,NA,27.28,74.61,1.75,186.96,0,0,135.51,740.1,0.01
22-06-2019 00:00,105,58.14,117.53,21.46,65.66,52.37,5.97,8.1,1.1,11.72,10.07,27.08,7.55,NA,NA,NA,24.98,81.83,1.45,230.15,0.1,9.5,26.86,739.45,0
23-06-2019 00:00,86,37.79,78.31,6.38,37.51,25.13,4.86,9.1,0.75,26.86,5.89,16.16,2.89,NA,NA,NA,27.88,76.35,2.53,207.15,0.09,8.5,177.92,739.51,0.01
24-06-2019 00:00,75,35.91,71.55,5.17,27.63,18.9,5.67,9.69,0.64,24.62,4.12,13.77,1.73,NA,NA,NA,28.68,76.93,1.97,189.09,0,0,179.32,743.13,0.01
25-06-2019 00:00,58,22.53,61.82,7.29,27.01,20.3,6.01,7.23,0.66,11.83,3.89,8.03,1.81,NA,NA,NA,28.75,77.43,1.59,189.66,0,0,84.76,744.82,0
26-06-2019 00:00,71,23.77,86.05,7.99,29.25,22.06,6.62,8.42,0.8,16,3.93,9.47,2.35,NA,NA,NA,29.72,75.49,2.6,193.95,0.01,1,193.91,741.83,0.01
27-06-2019 00:00,100,29.59,105.06,7.81,49.04,32.43,6.61,13.91,0.79,20.25,5.43,11.44,2.99,NA,NA,NA,30.42,71.69,3.02,216.64,0,0,195.22,737.59,0.01
28-06-2019 00:00,99,29.74,106.92,9.88,50.45,34.87,6.98,15.86,0.9,17.03,7.64,20.81,4.79,NA,NA,NA,32.6,67.15,2.63,221.19,0,0,142.98,735.64,0.01
29-06-2019 00:00,96,25.41,92.03,12.95,41.98,32.87,8.06,14.77,0.8,9.28,5.34,15.51,4.16,NA,NA,NA,32.61,63.68,3.21,240.67,0,0,121.62,734.86,0.01
30-06-2019 00:00,78,20.75,77.32,7.85,38.71,26.98,8.47,12.83,0.62,12.34,5.66,20.56,2.54,NA,NA,NA,30.31,64.48,3.24,231.54,0,0,124.68,731.98,0.02
01-07-2019 00:00,,41.67,91.17,19.62,57.57,46.58,8.28,6.07,0.71,4.42,7.82,30.12,7.38,NA,NA,NA,24.84,80.38,2.46,255.12,0,0,6.33,732.92,0
02-07-2019 00:00,87,28.44,91.74,14.36,50.55,38.56,7.58,10.32,0.62,7.31,5.59,15.06,4.3,NA,NA,NA,27.59,72.74,3.08,227.54,0,0,59.61,732.21,0.02
03-07-2019 00:00,107,33.95,144.59,10.26,43.63,31.56,7.39,14.93,1.07,10.4,6.9,12.59,4.18,NA,NA,NA,29.43,69.43,3.65,209.07,0,0,99.34,728.3,0.01
04-07-2019 00:00,131,31.58,137.18,11.74,40.49,31.08,6.98,16.41,0.65,11.36,6.86,11.18,3.61,NA,NA,NA,29.35,71.92,3.62,208.81,0,0,92.33,707.81,0.02
05-07-2019 00:00,102,30.35,85.27,13.49,41.8,33.21,6.48,14.15,0.62,6.16,5.58,11.25,3.96,NA,NA,NA,26.13,77.94,3.85,218.44,0.01,1,42.23,705.68,0.04
06-07-2019 00:00,73,26.04,93.6,17.06,39.4,34.84,5.63,9.84,0.69,5.83,5.84,15.28,4.13,NA,NA,NA,25.85,78.47,3.7,224.11,0.02,1.5,77.47,709,0.03
07-07-2019 00:00,108,31.31,142.41,16.14,47.92,38.61,5.21,33.39,0.7,6.94,5.91,10.8,3.02,NA,NA,NA,29.48,70,3.74,220.75,0,0,111.71,NA,0.03
08-07-2019 00:00,134,26.22,98.13,10.72,36.34,28.05,5.74,25.72,0.6,7.53,3.27,5.83,1.32,NA,NA,NA,28.03,72.85,3.49,217.09,0,0,139.78,NA,0.01
09-07-2019 00:00,,42.33,189.35,16.61,44.06,36.17,5.11,11.49,1.18,8.06,9.27,11.16,5.69,NA,NA,NA,29.96,69.15,3.57,203.13,0,0,122.87,737.46,0
10-07-2019 00:00,123,30.74,121.83,11.35,40.56,30.8,5.09,8.89,0.84,9.33,4.91,8.99,3.33,NA,NA,NA,30.03,70.81,2.99,218.79,0,0,112.43,NA,0.01
11-07-2019 00:00,104,25.78,108.54,10.58,33.69,26.52,7.86,7.62,0.63,10.13,4.19,7.91,2.78,NA,NA,NA,29.56,71.45,3.47,212.09,0,0,162.24,NA,-0.01
12-07-2019 00:00,92,20.38,93.79,9.08,36.08,26.58,6.22,7.32,0.5,10.91,4.25,7.66,2.8,NA,NA,NA,29.5,68.81,3.47,216.11,0,0,190.66,729,0
13-07-2019 00:00,120,35.07,119.48,11.73,40.89,31.29,6.81,6.6,0.51,11.34,5.05,11.3,4.11,NA,NA,NA,28.76,73.03,3.37,194.07,0,0,144.21,736.36,0.01
14-07-2019 00:00,88,26.62,80.48,10.63,42.81,31.41,5.97,7.16,0.37,3.58,4.21,9.46,1.59,NA,NA,NA,25.21,78.93,2.51,245.79,0,0,22.28,717.33,0
15-07-2019 00:00,,19.53,91.47,11.09,39.63,30.1,5.2,6.27,0.74,18.58,5.59,13.27,4.05,NA,NA,NA,29.1,67.8,2.22,160.23,0,0,145.41,710.43,0.02
16-07-2019 00:00,,43.72,139.37,14.34,49.56,38.01,8.27,5.22,1.02,13.99,8.25,20.25,3.73,NA,NA,NA,29.66,71.74,2.35,205.35,0,0,180.27,716.91,0.01
17-07-2019 00:00,153,55.81,155.45,20.59,58.43,47.82,8.87,7.95,1.01,16.12,7.79,18.93,6.31,NA,NA,NA,29.95,70.79,1.8,179.58,0,0,150.88,730.48,0.03
18-07-2019 00:00,115,40.88,107.3,8.49,35.65,25.87,9.23,12.82,0.63,25.91,5.33,13.31,3.04,NA,NA,NA,29.33,70.28,1.77,178.62,0,0,155.24,729.33,0.02
19-07-2019 00:00,100,59.04,110.78,15.17,45.91,36.76,10.86,9.72,0.91,13.43,7.35,19.45,5.19,NA,NA,NA,25.98,79.56,1.49,205.88,0.04,3.5,57.05,706,0
20-07-2019 00:00,79,33.98,71.78,5.39,24.3,17.31,9.7,11.8,0.58,21.26,4.45,7.61,1.39,NA,NA,NA,28.25,76.45,1.77,172.85,0,0,181.02,NA,0.02
21-07-2019 00:00,53,19.84,47.8,2.82,13.21,9.32,7.11,14.97,0.44,24.04,1.91,6.91,0.67,NA,NA,NA,28.85,75.65,1.94,166.05,0,0,193.83,NA,0.03
22-07-2019 00:00,46,19.03,46.46,3.34,11.64,8.91,6.99,14.35,0.38,17.4,1.95,4.16,1.06,NA,NA,NA,29.75,73.07,2.22,140.76,0,0,219.03,NA,0.06
23-07-2019 00:00,48,16.68,51.06,9.85,18.89,18.05,6.46,14.75,0.5,9.86,3.09,7.59,1.72,NA,NA,NA,29.19,73.43,2.13,180.16,0,0,184.16,NA,0.03
24-07-2019 00:00,75,30.4,104.74,11.64,36.32,28.78,6.55,16.08,0.93,12.78,5.09,15.92,2.94,NA,NA,NA,29.81,72.08,3.22,213.94,0,0,180.29,707.52,0.02
25-07-2019 00:00,90,29.17,80.1,9.03,36.11,26.55,5.35,6.21,1.01,15.57,4.18,9.99,3.41,NA,NA,NA,27.73,76.77,3.48,215.61,0,0,62.17,707.51,0.02
26-07-2019 00:00,72,19.05,46.98,22.72,39.69,39.58,4.54,12.98,0.66,7.09,5.47,18.14,4.22,NA,NA,NA,23.58,83.32,3.07,240.8,0.07,6.5,32.36,702.33,0.01
27-07-2019 00:00,47,17.61,57.1,21.41,41.6,39.54,4.65,11.25,0.71,5.11,5.33,16.04,4.59,NA,NA,NA,26.23,73.19,3.83,230.33,0,0,139.12,705.33,0.01
28-07-2019 00:00,53,27.79,50.73,22.93,39.52,39.67,5.42,15.33,0.76,3.86,4.75,11.49,3.51,NA,NA,NA,22.91,83.7,2.6,225.4,0.2,15.5,41.45,NA,0.01
29-07-2019 00:00,,24.05,73.02,17.95,38.96,35.31,6.34,9.55,0.91,4.93,4.64,11.11,4.55,NA,NA,NA,25.24,77,4.47,215.95,0.02,1,85.8,NA,0.01
30-07-2019 00:00,78,26.91,98.02,13.92,38.03,31.55,6.51,15.57,0.81,8.95,5.28,11.23,3.15,NA,NA,NA,26.83,73.29,4.19,216.44,0,0,167.19,NA,0.01
31-07-2019 00:00,95,31.58,123.58,14,42.38,33.93,7.2,10.11,0.94,7.93,5.92,11.51,3.41,NA,NA,NA,27.36,73.69,3.27,218.53,0,0,120.37,712.69,0
01-08-2019 00:00,112,25.56,86.64,13.28,34.75,29.29,7.39,11.17,0.86,6.29,4.35,9.54,3.03,NA,NA,NA,25.16,78.06,3.79,218.53,0.01,1,72.75,717.53,0
02-08-2019 00:00,64,17.83,59.91,17.25,32.16,31.13,8.13,15.8,0.79,3.72,4.59,10.64,3.45,NA,NA,NA,23.89,80.47,4.01,219.56,0.03,2.5,82.64,707.78,0.01
03-08-2019 00:00,47,25.74,48.58,34.77,46.97,53.25,8.71,11.07,0.85,3.11,6.96,16.32,7.75,NA,NA,NA,23.52,80.73,3.06,240.57,0.2,16,40.48,707.37,0.01
04-08-2019 00:00,73,29.52,93.27,19.09,38.2,35.83,8.29,13.66,1,6.78,5.95,13.42,3.79,NA,NA,NA,26.1,76.69,2.54,228.98,0.01,0.5,124.01,704.17,-0.01
05-08-2019 00:00,69,22.48,59.42,16.75,41.92,35.92,7.99,10.38,0.86,6.74,6.27,14.99,6.18,NA,NA,NA,27.49,71.74,3.03,221.87,0.01,1,73.01,704.27,0.01
06-08-2019 00:00,60,21.65,40.52,26.28,37.39,41.26,9.51,14.51,0.69,4.39,6.58,14.88,5.6,NA,NA,NA,22.91,84.23,3.11,231.41,0.09,9,30.25,705.07,0.03
07-08-2019 00:00,44,15.08,27.06,28.46,35.21,41.87,9.14,9.29,0.57,2.83,8.15,15.76,6.74,NA,NA,NA,22.4,84.52,3.77,238.4,0.12,11.5,44.42,701.81,0.02
08-08-2019 00:00,57,24.83,85.11,17.35,29.14,29.6,9.7,14.52,0.83,7.15,4.79,8.79,5.21,NA,NA,NA,24.28,79.44,5.27,210.85,0.21,17,111.95,701.35,0.05
09-08-2019 00:00,,31.96,105.4,11.02,37.5,28.91,7.61,11.66,0.7,15.95,6.77,11.43,4.36,NA,NA,NA,29.31,70.89,3.39,220.24,0,0,251.07,732.56,0
10-08-2019 00:00,92,37.05,105.6,15.29,41.7,34.62,8.44,16.15,0.83,10.29,6.5,14.98,6.13,NA,NA,NA,29.87,71.11,2.58,242.06,0,0,191.43,732.78,0
11-08-2019 00:00,98,28.29,81.08,11.14,26.21,23,9.05,13.14,0.69,13.71,4.55,12.43,3.06,NA,NA,NA,29.11,71.98,2.31,230.95,0.04,3.5,165.91,731.69,0.02
12-08-2019 00:00,98,42.15,109.69,24.56,39.85,41.16,13.4,13.87,1.09,11.93,8.28,29.64,7.42,NA,NA,NA,29.17,71.66,1.25,230.41,0,0,74.04,730.56,0
13-08-2019 00:00,85,39.6,103.24,11.96,28.79,25.03,11.61,11.22,1.04,9.84,6.94,20.73,5.06,NA,NA,NA,28.78,70.71,2.46,241.39,0,0,112.54,731.72,0
14-08-2019 00:00,108,38.14,102.8,7.28,22.73,18,10.34,10.75,0.78,15.73,5.53,11.27,3.56,NA,NA,NA,27.81,75.08,3.16,209.27,0,0,171.45,736.62,0
15-08-2019 00:00,119,41.53,159.97,5.04,27.97,18.98,11.22,15.22,1.17,11.5,4.69,4.21,1.06,NA,NA,NA,26.27,80.4,2.45,218.83,0,0,7.93,740,-0.01
16-08-2019 00:00,,31.54,80.74,10.14,18.15,17.92,0.7,12.23,0.89,20.5,6.22,14.97,6.99,NA,NA,NA,29.29,74.3,2.34,188.26,0,0,229.37,738.43,0.01
17-08-2019 00:00,96,48.88,112.49,13.69,17.23,20.08,NA,18.88,1.09,14.7,7.72,17.98,7.83,NA,NA,NA,28.59,76.11,1.5,195.05,0,0,143.94,738.14,0.01
18-08-2019 00:00,104,38.34,87.91,9.76,9.98,12.76,NA,13.7,0.98,18.94,5.3,14.84,4.08,NA,NA,NA,27.57,78.34,1.18,165.73,0.04,3.5,92.86,739.24,0.01
19-08-2019 00:00,92,49.83,109.71,11.43,14.92,16.95,NA,15.71,1.28,16.22,7.55,17.83,6.6,NA,NA,NA,28.39,75.43,1.72,196.65,0,0,179.96,739.77,0.02
20-08-2019 00:00,111,51.86,127.5,6.41,11.11,11.12,NA,11.29,1.06,12.15,6.59,20.47,5.75,NA,NA,NA,29.15,76.2,2.59,227.69,0,0,148.89,738.54,-0.01
21-08-2019 00:00,101,35.33,89.73,8.08,9.74,11.75,3.03,9.45,0.7,15.15,7.84,19.5,3.57,NA,NA,NA,29.22,73.53,2.14,210.31,0,0,189.54,736.15,0.01
22-08-2019 00:00,73,31.46,88.29,10.62,10.73,14.38,4.59,11.3,0.79,22.28,6.36,20.72,7.44,NA,NA,NA,28.92,72.34,0.75,183.57,0,0,170.43,736.39,0.01
23-08-2019 00:00,112,43.49,118.29,14.28,15.51,19.84,3.2,10.18,1.24,12.76,9.91,32.2,12.42,NA,NA,NA,27.78,76.4,0.86,203.32,0,0,95.97,NA,0.01
24-08-2019 00:00,83,31.01,82.52,9.79,11.87,14.26,2.94,10.31,0.88,10.7,7.42,25.19,6.64,NA,NA,NA,27.66,75.15,1.22,234.82,0,0,122.07,NA,0
25-08-2019 00:00,,27.14,58.71,6.36,11.39,11.26,3.07,7.2,0.51,4.77,4.04,21.29,2.12,NA,NA,NA,25.18,76.86,0.55,261.86,0,0,8.46,NA,0
26-08-2019 00:00,,37.53,143.34,6.6,12.85,12.1,3.95,7.65,1.22,21.86,8.48,14.37,5.67,NA,NA,NA,29.28,70.87,3.1,209.57,0,0,94.55,NA,-0.07
27-08-2019 00:00,,35.76,107.6,4.73,9.85,9.09,5.14,10.67,0.8,23.28,5.34,10.68,3.74,NA,NA,NA,29.87,70.82,2.64,213.22,0,0,157.02,NA,-0.07
28-08-2019 00:00,,31.59,103.85,5.58,9.41,9.54,5.27,14.99,0.65,19.62,5.15,13.48,3.42,NA,NA,NA,28.86,74.54,2.67,206.22,0,0,148.05,NA,-0.05
29-08-2019 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
30-08-2019 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
31-08-2019 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
01-09-2019 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
02-09-2019 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
03-09-2019 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
04-09-2019 00:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
05-09-2019 00:00,,30.24,75.11,19.36,42.02,38.63,15.47,20.13,1.05,7.89,4.25,14.02,5.48,NA,NA,NA,25.31,81.92,2.62,227.45,0.03,1,50.95,NA,-0.03
06-09-2019 00:00,59,19.89,51.63,19.87,36.22,35.42,9.36,7.07,0.72,19.76,5.59,16.23,5.54,NA,NA,NA,26.87,76.06,2.99,239.86,0.03,3,130.29,NA,-0.03
07-09-2019 00:00,51,18.54,53.69,19.27,38.73,36.26,8.56,3.18,0.79,14.84,4.68,13.93,4.94,NA,NA,NA,26.01,76.72,3.29,227.73,0,0,104.42,NA,-0.06
08-09-2019 00:00,57,24.64,83.12,12.07,32.74,27.24,7.27,6.5,0.86,21.67,6.54,10.38,3.55,NA,NA,NA,27.91,74.11,3.68,204.64,0,0,159.89,707.93,-0.1
09-09-2019 00:00,103,28.57,106.92,12.96,35.91,29.64,6.66,5.64,0.91,25.54,5.74,9.13,3.59,NA,NA,NA,29.02,72.84,3.02,205.71,0,0,204.86,719.15,-0.08
10-09-2019 00:00,106,35.71,112.45,17.86,42.37,36.13,6.61,8.8,0.97,17.7,5.51,13.16,5.38,NA,NA,NA,26.11,80.29,2.22,225.26,0,0,35.01,705.91,-0.05
11-09-2019 00:00,103,35.74,97.87,22.88,43.82,41.91,5.56,12.44,0.98,17.11,5.61,15.22,5.46,NA,NA,NA,25.02,81.93,2.31,229.25,0,0,28.35,707,-0.04
12-09-2019 00:00,77,32.86,89.11,16.13,40.78,34.8,4.86,11.16,1.02,20.61,5.54,13.33,4.49,NA,NA,NA,25.56,80.48,2.88,219.58,0.01,0.5,61.61,707.12,-0.07
13-09-2019 00:00,89,38.35,104.95,20.73,49.17,43.01,6.32,11.93,1.07,17.7,5.12,14.55,5.31,NA,NA,NA,25.37,80.22,1.97,222.46,0.01,1,77.84,NA,-0.03
14-09-2019 00:00,106,37.34,88.41,8.2,38.28,27.1,6.75,10.95,0.73,29.12,3.23,10.56,3.92,NA,NA,NA,27.42,78.91,2.22,191.24,0,0,145.76,715.98,-0.02
15-09-2019 00:00,86,36.74,83.91,6.51,32.74,22.71,6.2,13.56,0.65,34.2,2.23,5.85,1.68,NA,NA,NA,28.15,77.61,2.32,183.82,0,0,169.74,706.67,-0.02
16-09-2019 00:00,76,43.31,101.56,6.36,31.75,22.14,7.06,10.51,0.81,40.04,1.81,6.43,2.41,NA,NA,NA,29.31,76.33,1.19,170.39,0,0,162.01,731.95,0.03
17-09-2019 00:00,86,34.81,66.08,4.99,17.15,13.17,6.25,37.49,0.48,38.72,0.76,7.1,1.08,NA,NA,NA,28.22,77.13,2.02,138.34,0,0,173.47,739.09,0.07
18-09-2019 00:00,,11.83,42.26,13.39,20.08,21.56,4.12,13.05,0.48,19.63,0.72,6.76,1.81,NA,NA,NA,26.59,78.83,2.01,148.88,0.19,16,155.77,741.06,0.07
19-09-2019 00:00,41,9.08,28.84,3.22,9.18,7.5,3.85,14.75,0.42,36.88,0.52,2.85,1.01,NA,NA,NA,27.43,77.87,1.87,115.04,0.09,8,154.24,743.36,0.05
20-09-2019 00:00,45,14.54,38.3,9.76,21.49,19.37,3.94,14.54,0.55,35.14,1.31,5.48,1.5,NA,NA,NA,27.29,77.23,1.18,165.99,0.24,20,180.94,743.71,0.04
21-09-2019 00:00,72,14.99,81.85,26.28,21.15,32.62,3.82,14.45,0.64,18.89,2.82,9.15,2.72,NA,NA,NA,28.49,74.57,1.44,165.43,0,0,196.16,743.17,0.08
22-09-2019 00:00,31,6.25,29.91,8.93,14.46,14.95,3.1,13.81,0.5,19.47,1.83,5.35,1.02,NA,NA,NA,28.59,73.31,1.85,183.87,0,0,179.68,744.03,0.06
23-09-2019 00:00,24,6.25,21.17,8.39,20.76,17.96,3.05,23.02,0.61,20.24,2.05,8.16,1.57,NA,NA,NA,28.1,75.25,2.41,190.93,0.02,1.5,138.26,742.97,0.09
24-09-2019 00:00,30,10.55,32.58,25.98,30.81,37.6,3.4,12.24,0.89,16.85,1.46,8.56,4.85,NA,NA,NA,24.94,82.45,1.5,205.91,0.35,27,90.01,742.46,0.03
25-09-2019 00:00,48,14.4,35.21,25.88,31.66,37.88,3.61,14.07,0.92,15.07,4.17,11.15,4.19,NA,NA,NA,24.53,83.53,1.29,210.66,0.24,22,78.43,NA,0.02
26-09-2019 00:00,63,23.14,55.37,71.4,41.15,80,3.86,12.87,1.62,14.35,6.8,19.04,9.63,NA,NA,NA,23.22,84.48,1.32,223.84,0.25,22,30.09,NA,0.01
27-09-2019 00:00,94,34.91,113.49,94.11,35.6,94.49,4.71,45.63,1.29,13.05,6.93,18.3,7.75,NA,NA,NA,24.01,83.86,0.81,208.07,0,0,130.32,NA,0.01
28-09-2019 00:00,,11.66,42.77,19.66,26.98,30.33,3.62,11.74,0.84,14.39,3.15,8.32,3.4,NA,NA,NA,28.98,72.93,1.69,188.5,0,0,161.45,NA,-0.03
29-09-2019 00:00,63,29.25,83.49,35.5,29.67,44.65,7.16,13.03,1.22,12.58,4.58,12.61,3.76,NA,NA,NA,26.5,77.86,1.38,202.25,0.56,48.5,115.08,751.27,-0.03
30-09-2019 00:00,,31.91,94.65,31.74,31.97,42.82,10.63,9.9,1.3,13.39,4.45,15.77,4.68,NA,NA,NA,26.01,79.67,1.82,209.02,0.26,22.5,99.45,749.16,-0.04
